i_type, w_type, o_type, H, W, C, FH, FW, K, SH, SW, has_bias, time(us), GPOS/s
NPU_INT8,NPU_INT8,NPU_INT32,28,32,128,3,3,256,1,1,0,22957,20.040195
NPU_INT8,NPU_INT8,NPU_INT32,28,32,256,3,3,256,1,1,0,102394,8.986127
NPU_INT8,NPU_INT8,NPU_INT32,36,42,64,3,3,8,1,1,0,881,14.226742
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,3,3,16,1,1,0,6927,14.475252
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,3,3,8,1,1,0,3555,14.102684
NPU_INT8,NPU_INT8,NPU_INT32,42,46,512,3,3,64,1,1,0,238241,4.357312
NPU_INT8,NPU_INT8,NPU_INT32,46,52,512,3,3,8,1,1,0,57711,2.810584
NPU_INT8,NPU_INT8,NPU_INT32,56,64,16,3,3,256,1,1,0,15413,16.015139
NPU_INT8,NPU_INT8,NPU_INT32,56,64,512,3,3,16,1,1,0,129171,3.821931
NPU_INT8,NPU_INT8,NPU_INT32,56,64,32,3,3,256,1,1,0,23251,21.23275
NPU_INT8,NPU_INT8,NPU_INT32,64,66,64,3,3,256,1,1,0,50019,23.395325
NPU_INT8,NPU_INT8,NPU_INT32,64,66,256,3,3,64,1,1,0,90958,12.865396
NPU_INT8,NPU_INT8,NPU_INT32,68,76,128,3,3,32,1,1,0,15998,22.508286
NPU_INT8,NPU_INT8,NPU_INT32,68,76,256,3,3,32,1,1,0,53452,13.473305
NPU_INT8,NPU_INT8,NPU_INT32,68,76,512,3,3,32,1,1,0,399161,3.608444
NPU_INT8,NPU_INT8,NPU_INT32,68,76,8,3,3,64,1,1,0,4771,9.434279
NPU_INT8,NPU_INT8,NPU_INT32,78,82,64,3,3,64,1,1,0,18503,24.226679
NPU_INT8,NPU_INT8,NPU_INT32,78,82,128,3,3,64,1,1,0,47379,18.922571
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,3,3,256,1,1,0,21857,10.254523
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,3,3,8,1,1,0,1229,5.699072
NPU_INT8,NPU_INT8,NPU_INT32,78,82,32,3,3,128,1,1,0,21935,20.436117
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,3,3,128,1,1,0,45442,23.415398
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,3,3,32,1,1,0,13632,19.513691
NPU_INT8,NPU_INT8,NPU_INT32,84,90,128,3,3,8,1,1,0,7081,18.783409
NPU_INT8,NPU_INT8,NPU_INT32,84,90,32,3,3,32,1,1,0,5800,22.93195
NPU_INT8,NPU_INT8,NPU_INT32,84,90,8,3,3,128,1,1,0,13314,9.989883
NPU_INT8,NPU_INT8,NPU_INT32,92,98,16,3,3,128,1,1,0,17123,18.601002
NPU_INT8,NPU_INT8,NPU_INT32,92,98,128,3,3,16,1,1,0,13370,23.822357
NPU_INT8,NPU_INT8,NPU_INT32,92,98,64,3,3,16,1,1,0,6921,23.010036
NPU_INT8,NPU_INT8,NPU_INT32,92,98,8,3,3,32,1,1,0,4558,8.734777
NPU_INT8,NPU_INT8,NPU_INT32,106,102,16,3,3,32,1,1,0,5964,16.070826
NPU_INT8,NPU_INT8,NPU_INT32,106,108,16,3,3,8,1,1,0,2908,8.734283
NPU_INT8,NPU_INT8,NPU_INT32,114,108,32,3,3,8,1,1,0,4255,12.856916
NPU_INT8,NPU_INT8,NPU_INT32,114,112,32,3,3,16,1,1,0,5626,20.181501
NPU_INT8,NPU_INT8,NPU_INT32,122,116,8,3,3,16,1,1,0,3936,8.007805
NPU_INT8,NPU_INT8,NPU_INT32,122,120,16,3,3,16,1,1,0,4703,13.87397
NPU_INT8,NPU_INT8,NPU_INT32,128,128,16,3,3,64,1,1,0,17927,16.323223
NPU_INT8,NPU_INT8,NPU_INT32,112,104,32,3,3,64,1,1,0,19467,21.246933
NPU_INT8,NPU_INT8,NPU_INT32,112,112,8,3,3,8,1,1,0,2580,5.402791
NPU_INT8,NPU_INT8,NPU_INT32,224,224,8,3,3,8,1,1,0,10820,5.247243
NPU_INT8,NPU_INT8,NPU_INT32,2,2,8,5,5,8,1,1,0,38,0.336842
NPU_INT8,NPU_INT8,NPU_INT32,6,8,256,5,5,8,1,1,0,264,3.10303
NPU_INT8,NPU_INT8,NPU_INT32,8,8,16,5,5,16,1,1,0,65,3.150769
NPU_INT8,NPU_INT8,NPU_INT32,6,8,32,5,5,32,1,1,0,136,3.011765
NPU_INT8,NPU_INT8,NPU_INT32,2,2,128,5,5,32,1,1,0,380,2.155789
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,5,5,64,1,1,0,418,3.919617
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,5,5,64,1,1,0,2342,5.596584
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,5,5,128,1,1,0,785,4.174267
NPU_INT8,NPU_INT8,NPU_INT32,8,8,512,5,5,128,1,1,0,7595,6.903068
NPU_INT8,NPU_INT8,NPU_INT32,2,2,16,5,5,256,1,1,0,387,2.116796
NPU_INT8,NPU_INT8,NPU_INT32,6,6,128,5,5,256,1,1,0,3354,1.953965
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,5,5,256,1,1,0,9297,5.639324
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,5,5,8,1,1,0,57,4.042105
NPU_INT8,NPU_INT8,NPU_INT32,10,16,16,5,5,8,1,1,0,73,6.312329
NPU_INT8,NPU_INT8,NPU_INT32,10,16,32,5,5,8,1,1,0,109,8.455046
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,5,5,8,1,1,0,342,14.371931
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,5,5,8,1,1,0,648,15.17037
NPU_INT8,NPU_INT8,NPU_INT32,16,20,256,5,5,8,1,1,0,1496,13.142246
NPU_INT8,NPU_INT8,NPU_INT32,16,20,512,5,5,8,1,1,0,2648,14.849548
NPU_INT8,NPU_INT8,NPU_INT32,16,20,8,5,5,16,1,1,0,133,9.239099
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,5,5,16,1,1,0,197,12.475128
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,5,5,16,1,1,0,329,14.939817
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,5,5,16,1,1,0,541,18.170795
NPU_INT8,NPU_INT8,NPU_INT32,18,22,128,5,5,16,1,1,0,1327,19.445969
NPU_INT8,NPU_INT8,NPU_INT32,18,22,256,5,5,16,1,1,0,5008,10.305431
NPU_INT8,NPU_INT8,NPU_INT32,20,24,512,5,5,16,1,1,0,8782,14.925074
NPU_INT8,NPU_INT8,NPU_INT32,20,24,8,5,5,32,1,1,0,296,13.837837
NPU_INT8,NPU_INT8,NPU_INT32,20,24,16,5,5,32,1,1,0,487,16.821354
NPU_INT8,NPU_INT8,NPU_INT32,20,24,32,5,5,32,1,1,0,825,19.859394
NPU_INT8,NPU_INT8,NPU_INT32,20,24,64,5,5,32,1,1,0,1534,21.361149
NPU_INT8,NPU_INT8,NPU_INT32,20,24,128,5,5,32,1,1,0,2999,21.852619
NPU_INT8,NPU_INT8,NPU_INT32,10,16,256,5,5,32,1,1,0,2394,12.318797
NPU_INT8,NPU_INT8,NPU_INT32,10,16,512,5,5,32,1,1,0,3531,16.704163
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,5,5,64,1,1,0,203,9.079803
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,5,5,64,1,1,0,544,18.070589
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,5,5,64,1,1,0,945,20.80508
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,5,5,64,1,1,0,1732,22.703003
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,5,5,64,1,1,0,3588,21.918396
NPU_INT8,NPU_INT8,NPU_INT32,16,20,256,5,5,64,1,1,0,13055,12.047981
NPU_INT8,NPU_INT8,NPU_INT32,16,20,512,5,5,64,1,1,0,19891,15.814831
NPU_INT8,NPU_INT8,NPU_INT32,16,20,8,5,5,128,1,1,0,548,17.938686
NPU_INT8,NPU_INT8,NPU_INT32,18,22,16,5,5,128,1,1,0,1222,21.116858
NPU_INT8,NPU_INT8,NPU_INT32,18,22,32,5,5,128,1,1,0,2227,23.174496
NPU_INT8,NPU_INT8,NPU_INT32,20,24,64,5,5,128,1,1,0,5493,23.861641
NPU_INT8,NPU_INT8,NPU_INT32,20,24,128,5,5,128,1,1,0,11482,22.830864
NPU_INT8,NPU_INT8,NPU_INT32,20,24,256,5,5,128,1,1,0,45585,11.501328
NPU_INT8,NPU_INT8,NPU_INT32,20,24,512,5,5,128,1,1,0,69405,15.108076
NPU_INT8,NPU_INT8,NPU_INT32,20,24,8,5,5,256,1,1,0,1614,20.302353
NPU_INT8,NPU_INT8,NPU_INT32,20,24,16,5,5,256,1,1,0,2872,22.818943
NPU_INT8,NPU_INT8,NPU_INT32,20,24,32,5,5,256,1,1,0,5478,23.926979
NPU_INT8,NPU_INT8,NPU_INT32,10,14,64,5,5,256,1,1,0,2191,22.433592
NPU_INT8,NPU_INT8,NPU_INT32,10,14,128,5,5,256,1,1,0,4895,20.082533
NPU_INT8,NPU_INT8,NPU_INT32,10,14,256,5,5,256,1,1,0,16925,11.616426
NPU_INT8,NPU_INT8,NPU_INT32,14,20,512,5,5,256,1,1,0,68033,15.412756
NPU_INT8,NPU_INT8,NPU_INT32,26,32,128,5,5,128,1,1,0,21644,23.314877
NPU_INT8,NPU_INT8,NPU_INT32,26,32,256,5,5,128,1,1,0,92334,10.930474
NPU_INT8,NPU_INT8,NPU_INT32,26,32,512,5,5,128,1,1,0,133335,15.138626
NPU_INT8,NPU_INT8,NPU_INT32,26,32,512,5,5,256,1,1,0,266553,15.145271
NPU_INT8,NPU_INT8,NPU_INT32,28,32,128,5,5,256,1,1,0,46480,23.68771
NPU_INT8,NPU_INT8,NPU_INT32,28,32,256,5,5,256,1,1,0,195196,11.281017
NPU_INT8,NPU_INT8,NPU_INT32,36,42,64,5,5,8,1,1,0,1494,20.836412
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,5,5,16,1,1,0,24687,10.087771
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,5,5,8,1,1,0,9363,13.298986
NPU_INT8,NPU_INT8,NPU_INT32,42,46,512,5,5,64,1,1,0,173884,15.038109
NPU_INT8,NPU_INT8,NPU_INT32,46,52,512,5,5,8,1,1,0,30756,13.424269
NPU_INT8,NPU_INT8,NPU_INT32,56,64,16,5,5,256,1,1,0,26303,24.292892
NPU_INT8,NPU_INT8,NPU_INT32,56,64,512,5,5,16,1,1,0,80329,15.908974
NPU_INT8,NPU_INT8,NPU_INT32,56,64,32,5,5,256,1,1,0,51746,24.696632
NPU_INT8,NPU_INT8,NPU_INT32,64,66,64,5,5,256,1,1,0,131610,23.154959
NPU_INT8,NPU_INT8,NPU_INT32,64,66,256,5,5,64,1,1,0,345532,8.819513
NPU_INT8,NPU_INT8,NPU_INT32,68,76,128,5,5,32,1,1,0,39291,24.01869
NPU_INT8,NPU_INT8,NPU_INT32,68,76,256,5,5,32,1,1,0,172485,10.942614
NPU_INT8,NPU_INT8,NPU_INT32,68,76,512,5,5,32,1,1,0,220709,17.103395
NPU_INT8,NPU_INT8,NPU_INT32,68,76,8,5,5,64,1,1,0,5162,22.852537
NPU_INT8,NPU_INT8,NPU_INT32,78,82,64,5,5,64,1,1,0,50259,23.520275
NPU_INT8,NPU_INT8,NPU_INT32,78,82,128,5,5,64,1,1,0,100614,23.497833
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,5,5,256,1,1,0,28749,20.559071
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,5,5,8,1,1,0,1452,12.720659
NPU_INT8,NPU_INT8,NPU_INT32,78,82,32,5,5,128,1,1,0,49368,23.944771
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,5,5,128,1,1,0,114325,24.649448
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,5,5,32,1,1,0,28687,24.558582
NPU_INT8,NPU_INT8,NPU_INT32,84,90,128,5,5,8,1,1,0,15611,22.564602
NPU_INT8,NPU_INT8,NPU_INT32,84,90,32,5,5,32,1,1,0,14803,23.796257
NPU_INT8,NPU_INT8,NPU_INT32,84,90,8,5,5,128,1,1,0,18225,19.328176
NPU_INT8,NPU_INT8,NPU_INT32,92,98,16,5,5,128,1,1,0,35257,24.025095
NPU_INT8,NPU_INT8,NPU_INT32,92,98,128,5,5,16,1,1,0,36992,22.898268
NPU_INT8,NPU_INT8,NPU_INT32,92,98,64,5,5,16,1,1,0,17356,24.402304
NPU_INT8,NPU_INT8,NPU_INT32,92,98,8,5,5,32,1,1,0,4911,21.560089
NPU_INT8,NPU_INT8,NPU_INT32,106,102,16,5,5,32,1,1,0,11170,22.909365
NPU_INT8,NPU_INT8,NPU_INT32,106,108,16,5,5,8,1,1,0,3107,21.851048
NPU_INT8,NPU_INT8,NPU_INT32,114,108,32,5,5,8,1,1,0,6203,23.606644
NPU_INT8,NPU_INT8,NPU_INT32,114,112,32,5,5,16,1,1,0,12728,23.894405
NPU_INT8,NPU_INT8,NPU_INT32,122,116,8,5,5,16,1,1,0,3972,21.294662
NPU_INT8,NPU_INT8,NPU_INT32,122,120,16,5,5,16,1,1,0,7695,22.768864
NPU_INT8,NPU_INT8,NPU_INT32,128,128,16,5,5,64,1,1,0,32723,24.058041
NPU_INT8,NPU_INT8,NPU_INT32,112,104,32,5,5,64,1,1,0,45501,24.305401
NPU_INT8,NPU_INT8,NPU_INT32,112,112,8,5,5,8,1,1,0,2660,14.031879
NPU_INT8,NPU_INT8,NPU_INT32,224,224,8,5,5,8,1,1,0,10221,15.153116
NPU_INT8,NPU_INT8,NPU_INT32,2,2,8,1,1,8,2,2,0,35,0.003657
NPU_INT8,NPU_INT8,NPU_INT32,2,4,64,1,1,8,2,2,0,46,0.044522
NPU_INT8,NPU_INT8,NPU_INT32,6,8,256,1,1,8,2,2,0,126,0.390095
NPU_INT8,NPU_INT8,NPU_INT32,8,8,16,1,1,16,2,2,0,42,0.195048
NPU_INT8,NPU_INT8,NPU_INT32,2,4,128,1,1,16,2,2,0,60,0.136533
NPU_INT8,NPU_INT8,NPU_INT32,4,6,512,1,1,16,2,2,0,189,0.520127
NPU_INT8,NPU_INT8,NPU_INT32,6,8,32,1,1,32,2,2,0,51,0.481882
NPU_INT8,NPU_INT8,NPU_INT32,2,2,128,1,1,32,2,2,0,68,0.120471
NPU_INT8,NPU_INT8,NPU_INT32,2,4,512,1,1,32,2,2,0,176,0.372364
NPU_INT8,NPU_INT8,NPU_INT32,4,6,8,1,1,64,2,2,0,44,0.139636
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,1,1,64,2,2,0,79,1.244354
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,1,1,64,2,2,0,219,2.394009
NPU_INT8,NPU_INT8,NPU_INT32,2,4,8,1,1,128,2,2,0,48,0.085333
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,1,1,128,2,2,0,106,1.854792
NPU_INT8,NPU_INT8,NPU_INT32,8,8,512,1,1,128,2,2,0,923,2.272104
NPU_INT8,NPU_INT8,NPU_INT32,2,2,16,1,1,256,2,2,0,67,0.122269
NPU_INT8,NPU_INT8,NPU_INT32,4,4,64,1,1,256,2,2,0,121,1.08324
NPU_INT8,NPU_INT8,NPU_INT32,6,6,128,1,1,256,2,2,0,238,2.478252
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,1,1,256,2,2,0,619,3.387968
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,1,1,8,2,2,0,42,0.121905
NPU_INT8,NPU_INT8,NPU_INT32,10,16,16,1,1,8,2,2,0,47,0.217872
NPU_INT8,NPU_INT8,NPU_INT32,10,16,32,1,1,8,2,2,0,58,0.353103
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,1,1,8,2,2,0,119,0.688403
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,1,1,8,2,2,0,200,0.8192
NPU_INT8,NPU_INT8,NPU_INT32,16,20,256,1,1,8,2,2,0,477,0.68696
NPU_INT8,NPU_INT8,NPU_INT32,16,20,512,1,1,8,2,2,0,1024,0.64
NPU_INT8,NPU_INT8,NPU_INT32,16,20,8,1,1,16,2,2,0,58,0.353103
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,1,1,16,2,2,0,69,0.593623
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,1,1,16,2,2,0,89,0.920449
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,1,1,16,2,2,0,132,1.241212
NPU_INT8,NPU_INT8,NPU_INT32,18,22,128,1,1,16,2,2,0,433,0.936499
NPU_INT8,NPU_INT8,NPU_INT32,18,22,256,1,1,16,2,2,0,698,1.161903
NPU_INT8,NPU_INT8,NPU_INT32,20,24,512,1,1,16,2,2,0,2015,0.975722
NPU_INT8,NPU_INT8,NPU_INT32,20,24,8,1,1,32,2,2,0,93,0.660645
NPU_INT8,NPU_INT8,NPU_INT32,20,24,16,1,1,32,2,2,0,109,1.127339
NPU_INT8,NPU_INT8,NPU_INT32,20,24,32,1,1,32,2,2,0,142,1.730704
NPU_INT8,NPU_INT8,NPU_INT32,20,24,64,1,1,32,2,2,0,207,2.374493
NPU_INT8,NPU_INT8,NPU_INT32,20,24,128,1,1,32,2,2,0,397,2.476171
NPU_INT8,NPU_INT8,NPU_INT32,10,16,256,1,1,32,2,2,0,270,2.427259
NPU_INT8,NPU_INT8,NPU_INT32,10,16,512,1,1,32,2,2,0,674,1.944688
NPU_INT8,NPU_INT8,NPU_INT32,10,16,8,1,1,64,2,2,0,74,0.553514
NPU_INT8,NPU_INT8,NPU_INT32,16,20,16,1,1,64,2,2,0,121,1.354049
NPU_INT8,NPU_INT8,NPU_INT32,16,20,32,1,1,64,2,2,0,149,2.199195
NPU_INT8,NPU_INT8,NPU_INT32,16,20,64,1,1,64,2,2,0,206,3.181359
NPU_INT8,NPU_INT8,NPU_INT32,16,20,128,1,1,64,2,2,0,430,3.048186
NPU_INT8,NPU_INT8,NPU_INT32,16,20,256,1,1,64,2,2,0,1013,2.587799
NPU_INT8,NPU_INT8,NPU_INT32,16,20,512,1,1,64,2,2,0,2151,2.437415
NPU_INT8,NPU_INT8,NPU_INT32,16,20,8,1,1,128,2,2,0,176,0.930909
NPU_INT8,NPU_INT8,NPU_INT32,18,22,16,1,1,128,2,2,0,240,1.6896
NPU_INT8,NPU_INT8,NPU_INT32,18,22,32,1,1,128,2,2,0,290,2.79658
NPU_INT8,NPU_INT8,NPU_INT32,20,24,64,1,1,128,2,2,0,686,2.866006
NPU_INT8,NPU_INT8,NPU_INT32,20,24,128,1,1,128,2,2,0,872,4.509358
NPU_INT8,NPU_INT8,NPU_INT32,20,24,256,1,1,128,2,2,0,1629,4.827698
NPU_INT8,NPU_INT8,NPU_INT32,20,24,512,1,1,128,2,2,0,6293,2.499387
NPU_INT8,NPU_INT8,NPU_INT32,20,24,8,1,1,256,2,2,0,455,1.080264
NPU_INT8,NPU_INT8,NPU_INT32,20,24,16,1,1,256,2,2,0,499,1.97002
NPU_INT8,NPU_INT8,NPU_INT32,20,24,32,1,1,256,2,2,0,647,3.038764
NPU_INT8,NPU_INT8,NPU_INT32,10,14,64,1,1,256,2,2,0,272,4.21647
NPU_INT8,NPU_INT8,NPU_INT32,10,14,128,1,1,256,2,2,0,414,5.540483
NPU_INT8,NPU_INT8,NPU_INT32,10,14,256,1,1,256,2,2,0,1192,3.84859
NPU_INT8,NPU_INT8,NPU_INT32,14,20,512,1,1,256,2,2,0,36762,0.499159
NPU_INT8,NPU_INT8,NPU_INT32,26,32,128,1,1,128,2,2,0,7475,0.911805
NPU_INT8,NPU_INT8,NPU_INT32,26,32,256,1,1,128,2,2,0,6445,2.115049
NPU_INT8,NPU_INT8,NPU_INT32,26,32,512,1,1,128,2,2,0,22894,1.190835
NPU_INT8,NPU_INT8,NPU_INT32,26,32,512,1,1,256,2,2,0,45767,1.191381
NPU_INT8,NPU_INT8,NPU_INT32,28,32,128,1,1,256,2,2,0,2958,4.962834
NPU_INT8,NPU_INT8,NPU_INT32,28,32,256,1,1,256,2,2,0,6638,4.423038
NPU_INT8,NPU_INT8,NPU_INT32,36,42,64,1,1,8,2,2,0,495,0.781964
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,1,1,16,2,2,0,4982,0.621553
NPU_INT8,NPU_INT8,NPU_INT32,36,42,256,1,1,8,2,2,0,2513,0.616111
NPU_INT8,NPU_INT8,NPU_INT32,42,46,512,1,1,64,2,2,0,51414,0.615667
NPU_INT8,NPU_INT8,NPU_INT32,46,52,512,1,1,8,2,2,0,10073,0.486331
NPU_INT8,NPU_INT8,NPU_INT32,56,64,16,1,1,256,2,2,0,4268,1.719783
NPU_INT8,NPU_INT8,NPU_INT32,56,64,512,1,1,16,2,2,0,21482,0.683366
NPU_INT8,NPU_INT8,NPU_INT32,56,64,32,1,1,256,2,2,0,7198,2.039464
NPU_INT8,NPU_INT8,NPU_INT32,64,66,64,1,1,256,2,2,0,12229,2.829586
NPU_INT8,NPU_INT8,NPU_INT32,64,66,256,1,1,64,2,2,0,6793,5.093922
NPU_INT8,NPU_INT8,NPU_INT32,68,76,128,1,1,32,2,2,0,3626,2.918937
NPU_INT8,NPU_INT8,NPU_INT32,68,76,256,1,1,32,2,2,0,9055,2.337728
NPU_INT8,NPU_INT8,NPU_INT32,68,76,512,1,1,32,2,2,0,19709,2.148067
NPU_INT8,NPU_INT8,NPU_INT32,68,76,8,1,1,64,2,2,0,1335,0.991017
NPU_INT8,NPU_INT8,NPU_INT32,78,82,64,1,1,64,2,2,0,15326,0.854692
NPU_INT8,NPU_INT8,NPU_INT32,78,82,128,1,1,64,2,2,0,15502,1.689976
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,1,1,256,2,2,0,6950,0.942375
NPU_INT8,NPU_INT8,NPU_INT32,78,82,8,1,1,8,2,2,0,535,0.382564
NPU_INT8,NPU_INT8,NPU_INT32,78,82,32,1,1,128,2,2,0,6413,2.042571
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,1,1,128,2,2,0,9507,3.257154
NPU_INT8,NPU_INT8,NPU_INT32,84,90,64,1,1,32,2,2,0,2925,2.646646
NPU_INT8,NPU_INT8,NPU_INT32,84,90,128,1,1,8,2,2,0,5482,0.706078
NPU_INT8,NPU_INT8,NPU_INT32,84,90,32,1,1,32,2,2,0,2764,1.400405
NPU_INT8,NPU_INT8,NPU_INT32,84,90,8,1,1,128,2,2,0,3936,0.983415
NPU_INT8,NPU_INT8,NPU_INT32,92,98,16,1,1,128,2,2,0,5230,1.765274
NPU_INT8,NPU_INT8,NPU_INT32,92,98,128,1,1,16,2,2,0,6769,1.363921
NPU_INT8,NPU_INT8,NPU_INT32,92,98,64,1,1,16,2,2,0,2879,1.603401
NPU_INT8,NPU_INT8,NPU_INT32,92,98,8,1,1,32,2,2,0,1453,0.794252
NPU_INT8,NPU_INT8,NPU_INT32,106,102,16,1,1,32,2,2,0,1980,1.397915
NPU_INT8,NPU_INT8,NPU_INT32,106,108,16,1,1,8,2,2,0,1215,0.603022
NPU_INT8,NPU_INT8,NPU_INT32,114,108,32,1,1,8,2,2,0,1994,0.790339
NPU_INT8,NPU_INT8,NPU_INT32,114,112,32,1,1,16,2,2,0,2200,1.485731
NPU_INT8,NPU_INT8,NPU_INT32,122,116,8,1,1,16,2,2,0,1347,0.672404
NPU_INT8,NPU_INT8,NPU_INT32,122,120,16,1,1,16,2,2,0,1681,1.114765
NPU_INT8,NPU_INT8,NPU_INT32,128,128,16,1,1,64,2,2,0,5013,1.673371
NPU_INT8,NPU_INT8,NPU_INT32,112,104,32,1,1,64,2,2,0,5085,2.345635
NPU_INT8,NPU_INT8,NPU_INT32,112,112,8,1,1,8,2,2,0,811,0.494954
NPU_INT8,NPU_INT8,NPU_INT32,224,224,8,1,1,8,2,2,0,3156,0.508755
NPU_INT8,NPU_INT8,NPU_INT32,6,8,256,3,3,8,2,2,0,181,1.222011
NPU_INT8,NPU_INT8,NPU_INT32,8,8,16,3,3,16,2,2,0,49,0.846367
NPU_INT8,NPU_INT8,NPU_INT32,4,6,512,3,3,16,2,2,0,530,0.556438
NPU_INT8,NPU_INT8,NPU_INT32,6,8,32,3,3,32,2,2,0,79,1.399899
NPU_INT8,NPU_INT8,NPU_INT32,4,6,8,3,3,64,2,2,0,48,0.384
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,3,3,64,2,2,0,193,2.292062
NPU_INT8,NPU_INT8,NPU_INT32,8,8,256,3,3,64,2,2,0,970,2.736297
NPU_INT8,NPU_INT8,NPU_INT32,6,8,64,3,3,128,2,2,0,328,2.697366
NPU_INT8,NPU_INT8,NPU_INT32,8,8,512,3,3,128,2,2,0,8787,1.208243
